DSCode,Date,TR_Price,Stale,WeeklyLnReturn,DailyLnReturn
874227,1997-05-07,112.24,NULL,0.0240758,-0.0145058
874227,1997-05-08,113.79,NULL,0.0464991,0.0137152
874227,1997-05-09,113.45,NULL,0.0356203,-0.00299243
874227,1997-05-12,113.97,NULL,0.012982,0.00457304
874227,1997-05-13,114.74,NULL,0.00752344,0.00673344
874227,1997-05-14,115.26,NULL,0.026551,0.00452175
874227,1997-05-15,114.74,NULL,0.00831405,-0.00452175
874227,1997-05-16,115.17,NULL,0.0150471,0.0037406
874227,1997-05-19,115.34,NULL,0.011949,0.00147499
874227,1997-05-20,116.29,NULL,0.0134184,0.00820278
874227,1997-05-21,119.57,NULL,0.0367115,0.0278149
874227,1997-05-22,121.81,NULL,0.0597938,0.0185605
874227,1997-05-23,123.45,NULL,0.0694269,0.0133738
874227,1997-05-26,123.45,NULL,0.0679519,0
874227,1997-05-27,123.62,NULL,0.0611253,0.00137613
874227,1997-05-28,122.41,NULL,0.0234741,-0.00983628
874227,1997-05-29,122.33,NULL,0.00425986,-0.000653755
874227,1997-05-30,124.57,NULL,0.00903159,0.0181455
874227,1997-06-02,124.66,NULL,0.00975382,0.000722224
874227,1997-06-03,123.28,NULL,-0.00275415,-0.0111318
874227,1997-06-04,125.43,NULL,0.0243718,0.0172896
874227,1997-06-05,128.45,NULL,0.0488174,0.0237919
874227,1997-06-06,130.69,NULL,0.0479603,0.0172884
874227,1997-06-09,132.59,NULL,0.0616716,0.0144336
874227,1997-06-10,135.26,NULL,0.0927407,0.0199372
874227,1997-06-11,135.17,NULL,0.0747854,-0.000665607
874227,1997-06-12,136.98,NULL,0.0642952,0.0133017
874227,1997-06-13,139.91,NULL,0.0681713,0.0211644
874227,1997-06-16,133.02,NULL,0.00323783,-0.0504999
874227,1997-06-17,134.05,NULL,-0.00898599,0.00771337
874227,1997-06-18,136.47,NULL,0.00957156,0.0178919
874227,1997-06-19,138.19,NULL,0.00879462,0.0125247
874227,1997-06-20,136.38,NULL,-0.0255543,-0.0131844
874227,1997-06-23,135.78,NULL,0.0205364,-0.00440918
874227,1997-06-24,137.93,NULL,0.0285334,0.0157104
874227,1997-06-25,137.5,NULL,0.00751911,-0.00312239
874227,1997-06-26,136.72,NULL,-0.0106945,-0.00568888
874227,1997-06-27,137.5,NULL,0.00817881,0.00568888
874227,1997-06-30,136.21,NULL,0.00316188,-0.0094261
874227,1997-07-01,136.48,NULL,-0.0105682,0.00198027
874227,1997-07-02,136.98,NULL,-0.00378899,0.00365685
874227,1997-07-03,135.78,NULL,-0.00689911,-0.008799
874227,1997-07-04,135.78,NULL,-0.012588,0
874227,1997-07-07,136.98,NULL,0.00563712,0.008799
874227,1997-07-08,137.07,NULL,0.00431366,0.000656814
874227,1997-07-09,136.21,NULL,-0.00563712,-0.00629393
874227,1997-07-10,134.91,NULL,-0.00642804,-0.00958992
874227,1997-07-11,135.69,NULL,-0.000663057,0.00576498
874227,1997-07-14,133.71,NULL,-0.0241617,-0.0146996
874227,1997-07-15,133.79,NULL,-0.0242203,0.000598131
874227,1997-07-16,137.16,NULL,0.00695032,0.0248767
874227,1997-07-17,135.95,NULL,0.00767928,-0.00886096
874227,1997-07-18,133.36,NULL,-0.0173206,-0.0192349
874227,1997-07-21,135.78,NULL,0.0153627,0.0179837
874227,1997-07-22,137.5,NULL,0.0273525,0.012588
874227,1997-07-23,137.76,NULL,0.00436491,0.00188912
874227,1997-07-24,137.24,NULL,0.00944405,-0.00378182
874227,1997-07-25,138.1,NULL,0.0349258,0.00624684
874227,1997-07-28,137.67,NULL,0.0138236,-0.00311854
874227,1997-07-29,137.33,NULL,-0.00123713,-0.00247273
874227,1997-07-30,137.76,NULL,0,0.00312625
874227,1997-07-31,136.29,NULL,-0.00694625,-0.0107281
874227,1997-08-01,136.98,NULL,-0.00814313,0.00504996
874227,1997-08-04,136.55,NULL,-0.00816867,-0.00314408
874227,1997-08-05,135.78,NULL,-0.0113509,-0.00565492
874227,1997-08-06,136.21,NULL,-0.0113152,0.00316188
874227,1997-08-07,134.57,NULL,-0.0127005,-0.0121133
874227,1997-08-08,132.07,NULL,-0.0365028,-0.0187524
874227,1997-08-11,129.14,NULL,-0.0557938,-0.022435
874227,1997-08-12,128.19,NULL,-0.0575224,-0.00738355
874227,1997-08-13,127.67,NULL,-0.064749,-0.00406473
874227,1997-08-14,127.24,NULL,-0.0560094,-0.00337374
874227,1997-08-15,125.6,NULL,-0.0502298,-0.0129728
874227,1997-08-18,126.55,NULL,-0.0202596,0.00753523
874227,1997-08-19,130.17,NULL,0.0153277,0.0282038
874227,1997-08-20,129.31,NULL,0.0127638,-0.00662867
874227,1997-08-21,127.07,NULL,-0.00133695,-0.0174745
874227,1997-08-22,124.91,NULL,-0.00550878,-0.0171446
874227,1997-08-25,126.12,NULL,-0.00340365,0.00964036
874227,1997-08-26,125.17,NULL,-0.0391685,-0.00756102
874227,1997-08-27,123.97,NULL,-0.042173,-0.00963321
874227,1997-08-28,120.95,NULL,-0.0493609,-0.0246624
874227,1997-08-29,120,NULL,-0.0401017,-0.00788549
874227,1997-09-01,120,NULL,-0.0497421,0
874227,1997-09-02,121.72,NULL,-0.0279495,0.0142316
874227,1997-09-03,125.6,NULL,0.0130627,0.0313789
874227,1997-09-04,124.74,NULL,0.0308543,-0.00687068
874227,1997-09-05,125.26,NULL,0.0428998,0.00416001
874227,1997-09-08,123.79,NULL,0.0310948,-0.011805
874227,1997-09-09,124.74,NULL,0.0245082,0.00764499
874227,1997-09-10,123.1,NULL,-0.0201052,-0.0132345
874227,1997-09-11,121.64,NULL,-0.0251657,-0.0119312
874227,1997-09-12,122.5,NULL,-0.0222805,0.00704517
874227,1997-09-15,122.84,NULL,-0.00770389,0.00277167
874227,1997-09-16,127.07,NULL,0.0185065,0.0338554
874227,1997-09-17,127.33,NULL,0.0337851,0.00204403
874227,1997-09-18,127.24,NULL,0.0450092,-0.000707075
874227,1997-09-19,127.16,NULL,0.0373351,-0.000628931
874227,1997-09-22,127.59,NULL,0.0379393,0.00337586
874227,1997-09-23,129.14,NULL,0.016159,0.0120751
874227,1997-09-24,129.31,NULL,0.0154305,0.00131554
874227,1997-09-25,128.71,NULL,0.0114867,-0.00465081
874227,1997-09-26,128.71,NULL,0.0121157,0
874227,1997-09-29,128.88,NULL,0.0100597,0.00131993
874227,1997-09-30,128.88,NULL,-0.00201535,0
874227,1997-10-01,128.97,NULL,-0.0026328,0.00069808
874227,1997-10-02,131.47,NULL,0.0212169,0.0191989
874227,1997-10-03,131.9,NULL,0.0244822,0.00326537
874227,1997-10-06,133.1,NULL,0.032219,0.00905667
874227,1997-10-07,132.67,NULL,0.0289831,-0.00323588
874227,1997-10-08,131.38,NULL,0.0185141,-0.00977095
874227,1997-10-09,130.34,NULL,-0.00863227,-0.00794747
874227,1997-10-10,128.62,NULL,-0.0251817,-0.0132841
874227,1997-10-13,128.02,NULL,-0.0389142,-0.00467582
874227,1997-10-14,129.48,NULL,-0.0243384,0.0113399
874227,1997-10-15,129.4,NULL,-0.0151855,-0.000618047
874227,1997-10-16,129.22,NULL,-0.00863004,-0.001392
874227,1997-10-17,127.93,NULL,-0.00537908,-0.0100331
874227,1997-10-20,128.02,NULL,0,0.000703262
874227,1997-10-21,129.4,NULL,-0.000618047,0.0107219
874227,1997-10-22,128.97,NULL,-0.00332856,-0.00332856
874227,1997-10-23,127.59,NULL,-0.0126944,-0.0107578
874227,1997-10-24,128.1,NULL,0.00132797,0.00398921
874227,1997-10-27,124.4,NULL,-0.0286843,-0.029309
874227,1997-10-28,128.71,NULL,-0.00534657,0.0340596
874227,1997-10-29,128.02,NULL,-0.00739332,-0.00537531
874227,1997-10-30,127.16,NULL,-0.00337586,-0.00674037
874227,1997-10-31,126.64,NULL,-0.0114628,-0.00409772
874227,1997-11-03,127.76,NULL,0.0266513,0.00880509
874227,1997-11-04,127.33,NULL,-0.0107797,-0.00337136
874227,1997-11-05,126.72,NULL,-0.0102066,-0.00480221
